Interstitial_Fibrosis,Sum_Distance_Transform_By_Object_Area_Nuclei,Sum_Distance_Transform_By_Nuclei_Area,Sum_Distance_Transform_Nuclei,Mean_Distance_Transform_By_Object_Area_Nuclei,Mean_Distance_Transform_By_Nuclei_Area,Mean_Distance_Transform_Nuclei,Max_Distance_Transform_By_Object_Area_Nuclei,Max_Distance_Transform_By_Nuclei_Area,Max_Distance_Transform_Nuclei,Sum_Distance_Transform_By_Object_Area_Eosinophilic,Sum_Distance_Transform_By_Eosinophilic_Area,Sum_Distance_Transform_Eosinophilic,Mean_Distance_Transform_By_Object_Area_Eosinophilic,Mean_Distance_Transform_By_Eosinophilic_Area,Mean_Distance_Transform_Eosinophilic,Max_Distance_Transform_By_Object_Area_Eosinophilic,Max_Distance_Transform_By_Eosinophilic_Area,Max_Distance_Transform_Eosinophilic,Sum_Distance_Transform_By_Object_Area_Luminal_Space,Sum_Distance_Transform_By_Luminal_Space_Area,Sum_Distance_Transform_Luminal_Space,Mean_Distance_Transform_By_Object_Area_Luminal_Space,Mean_Distance_Transform_By_Luminal_Space_Area,Mean_Distance_Transform_Luminal_Space,Max_Distance_Transform_By_Object_Area_Luminal_Space,Max_Distance_Transform_By_Luminal_Space_Area,Max_Distance_Transform_Luminal_Space,Mean_Red_Nuclei,Mean_Green_Nuclei,Mean_Blue_Nuclei,Standard_Deviation_Red_Nuclei,Standard_Deviation_Green_Nuclei,Standard_Deviation_Blue_Nuclei,Mean_Red_Eosinophilic,Mean_Green_Eosinophilic,Mean_Blue_Eosinophilic,Standard_Deviation_Red_Eosinophilic,Standard_Deviation_Green_Eosinophilic,Standard_Deviation_Blue_Eosinophilic,Mean_Red_Luminal_Space,Mean_Green_Luminal_Space,Mean_Blue_Luminal_Space,Standard_Deviation_Red_Luminal_Space,Standard_Deviation_Green_Luminal_Space,Standard_Deviation_Blue_Luminal_Space,Contrast_Nuclei,Homogeneity_Nuclei,Correlation_Nuclei,Energy_Nuclei,Contrast_Eosinophilic,Homogeneity_Eosinophilic,Correlation_Eosinophilic,Energy_Eosinophilic,Contrast_Luminal_Space,Homogeneity_Luminal_Space,Correlation_Luminal_Space,Energy_Luminal_Space,Nuclei_Area_By_Object_Area,Nuclei_Area,Eosinophilic_Area_By_Object_Area,Eosinophilic_Area,Luminal_Space_Area_By_Object_Area,Luminal_Space_Area,Nuclei_Number,Mean_Aspect_Ratio_Nuclei,Standard_Deviation_Aspect_Ratio_Nuclei,Mean_Nuclear_Area,Total_Object_Area,Total_Object_Perimeter,Total_Object_Aspect_Ratio,Major_Axis_Length,Minor_Axis_Length
10,0.101230548022653,1.8296814704655,6171.09279405213,7.61731564226189E-05,0.0015179391402811,1.82968146923417,0.0002404371222614,0.0046480445233749,7.12142018231264,3.21729744290824,4.50834179222844,189370.69613353,0.0002029861368851,0.0002814469983013,4.50834179245823,0.0007496755798163,0.0010644882670508,19.1065140036642,2.00423963184085,5.40347738315384,140016.338117355,0.0001654664791163,0.0016500242323837,5.40347738312375,0.0005949160656875,0.0039088376878828,21.983471968531,110.318368805231,67.0552847409853,122.447987539811,19.1440836642985,14.7688860385063,13.5685324372946,174.380774057007,130.423485803657,174.393573094125,27.4412653688266,31.6618934663409,23.7899248913741,220.102921908096,210.371830689987,218.994627496172,16.8218875892109,21.7546071486773,16.605154252994,105.610050600254,0.960870950643523,0.78053539943593,0.955451334852574,1332.85535270718,0.552992199454456,0.870248662737163,0.503911623563417,1244.95091007405,0.841582138684793,0.871909972371435,0.790717877618332,0.0541698978479303,3230.37793015468,0.667075664170628,39443.3460373146,0.278754437981442,18151.0004783926,25.2838462765109,2.8408068444412,1.85401219234159,135.547605363842,60824.7244458619,959.995230716249,1.88247117195304,360.721489336203,189.535988551486
40,0.094325850657713,1.72772897143738,5767.18539719859,7.59754369855631E-05,0.0015380220097226,1.72772897152017,0.0002357727022135,0.0045956873928625,6.55954262449753,3.78879006724871,4.84794573213666,207867.358932815,0.0002256446236349,0.0002849361972972,4.84794572813682,0.0008414554271381,0.0010799373365118,20.5941683110693,1.02533435453405,3.60090112483546,74831.1450426761,0.0001258170350704,0.0024987355149924,3.60090112640779,0.0004603171902042,0.0050223219549381,15.4366220068832,102.880364759212,62.9892913967517,120.077936648657,17.2979677514862,12.525583106544,11.1000884872169,169.098644091991,124.408349202865,172.139958721935,32.1559466882289,34.7896423707109,26.3020455924734,219.741739118119,208.459373848076,218.538090626365,20.4255422113161,25.1506655805758,19.6908916255224,92.4035455407745,0.962468805603337,0.777127348268289,0.956382335650246,1369.88161452677,0.510863150536219,0.86582304321498,0.458169250321319,1248.29980713527,0.873457489814389,0.842347043309704,0.846409297782617,0.0535429506041438,3161.8549676437,0.746679426013791,42469.9166349448,0.199777623382066,13159.0871716787,24.5173201370384,3.04449128091012,1.8038260210183,126.656901883469,58790.8587742672,932.263665605116,1.87756288472579,345.687595096275,186.470519090983
40,0.115944635534965,2.02607104360431,6903.31407383111,0.0001086186672272,0.0019610479012565,2.02607104371603,0.0003302012277197,0.0058767545793513,7.64979372276239,1.63399867699501,2.81495849512953,93799.9244326296,0.0001699871227588,0.0002833163526183,2.81495849687683,0.0006893790375182,0.0011724971334117,13.5006982585668,2.8103471762613,5.59349802314152,245779.6912817,0.000681040143487,0.0011687532637223,5.59349803030782,0.0012335192096544,0.00285188207607,24.8125645259026,102.612869617736,78.242518083192,124.630210644117,18.2961717803554,14.311314033484,13.2614236956343,178.397315645819,144.770481657004,182.393700300657,34.7259481957833,33.7771677898677,27.6961653996323,222.700643860557,214.052423068283,221.481824677132,22.283954908017,25.3847780642665,21.3848234737908,119.982789972067,0.959766886883956,0.790718080977181,0.954286928792091,2336.31476305599,0.610260426005716,0.793194227825866,0.582433838496269,2447.92607042082,0.74807222085022,0.845738473549107,0.694042979298241,0.056335431850814,3297.36754643206,0.541457361654998,31738.0850439883,0.402207206494188,27720.5650048876,24.4242424242424,2.54093376926165,1.45625120769441,145.557974732724,62756.0175953079,948.701264792871,1.82061257509542,345.212600785544,188.512039394956
5,0.110830618553917,1.9293288226226,6276.52931141317,7.80627068822306E-05,0.0014991747148074,1.92932882320226,0.0002549248503416,0.0047231071776548,7.5934195207058,2.28402899911208,3.61374615515639,130514.529138079,0.0001524009501841,0.0002478706530866,3.61374615391668,0.0006025123395772,0.0009957927347241,16.0295857554293,2.25380734780969,5.38826615344835,145576.10538305,0.0001756106593028,0.0007473532327855,5.38826615197717,0.0006809423044691,0.0024414653170803,23.3990476497061,121.03228317517,81.5415172526638,135.514878511709,21.1650028845314,16.536892863649,14.9138713037884,187.182199104662,147.118560039752,187.647857090972,26.1158901639543,29.2416245404598,22.1073709451638,227.661305046775,218.191223797348,226.847562172672,15.4324419925528,20.2956305118494,15.1553064973208,144.469796429802,0.95941340425817,0.789544783846827,0.954127420843245,1729.54451637392,0.602562985422838,0.852879299312588,0.559945962325388,1676.81952719443,0.796677734725103,0.885066086156291,0.732222613767841,0.0564601074435429,3159.97187218722,0.588897104297888,33077.5339783978,0.354642788258569,20895.9437443744,22.9234923492349,2.79467544547935,1.93204219287184,146.760914798476,57133.4495949595,951.332247901755,1.89220262169692,356.870305688333,185.770111584813
10,0.0905543787907826,1.65927596749675,4263.5054340192,8.17299105889049E-05,0.001653096813164,1.65927596714089,0.0002489834358807,0.0048886002485304,5.93641694885773,3.790274193562,4.95145792899764,169852.581669588,0.0002509451553104,0.0003384041210394,4.95145792880056,0.0009082940255961,0.001239735781786,19.7478783625695,1.24605168764846,4.27600594846469,58241.3293137876,0.0001905161159249,0.0022021689888852,4.2760059489502,0.0006472413964071,0.0050315203760137,16.5602134454622,111.92478802681,63.0052999047865,126.136386298778,17.6287517539371,12.6334154731334,11.2040093424861,167.965379216327,123.9837451083,174.179340636224,27.95904583784,32.3159877425494,22.7946209192167,220.871140767194,210.785597356289,220.728263272882,17.4694009584233,23.4667318234877,16.7311045028688,99.991979354934,0.962954556121551,0.764491378133166,0.957385364966943,1118.25905422701,0.545750457951304,0.883180399151484,0.491240432871575,981.148060486274,0.877969380750886,0.869418333676753,0.841408692462263,0.0536269538937751,2403.32547741034,0.72850864044692,32184.0359571495,0.217864405659305,10129.8420121099,20.1025617140196,2.96838632098144,1.7500903953722,118.992733900821,44717.2034466698,864.112369988001,2.2878265987849,340.114994133059,151.914569881767
10,0.077757625061275,1.64623035919974,4523.83617902813,6.24720077163156E-05,0.0015152209390702,1.64623035978881,0.000196992278958,0.0045325000899776,6.27953493398482,3.08767042661401,4.3287045618856,185196.087032653,0.0001746248982347,0.0002458574121218,4.32870456313728,0.0006616267640852,0.0009509884094222,18.5530542469701,1.99431924125203,5.52714443973934,128673.820869545,0.0001682891863546,0.001644372409935,5.52714444072698,0.0006116122367035,0.003610300533128,22.8141338193905,105.874616566375,69.946912123601,126.84556826701,20.8773393961775,14.2046758558619,13.1871162159015,175.440475164745,133.072497674391,179.345611744338,31.8752161415109,33.3936850194257,26.3212995440706,226.47986780592,218.059705954053,225.604395753912,17.7101980929255,21.7017753342428,17.2434755374566,103.426036077174,0.96523956786603,0.751962069599614,0.961264682226066,1538.43587564474,0.538974552444996,0.856395662293154,0.498280481513068,1456.27756926871,0.835613320386814,0.871659093506319,0.784386418100842,0.0458561713629556,2673.20445666329,0.671580712309568,40643.0529590508,0.282563116327476,17765.9936333382,26.4709882795543,2.78005275438258,1.55941155525349,110.667542412648,61082.2510490522,971.008151917928,1.81942535217172,361.044807633625,195.719152791752
20,0.0832402268983941,1.68256807252424,4628.60557522639,6.92739988532643E-05,0.0018027389857222,1.68256807282962,0.0002138961425977,0.0050708099017451,6.2885570283032,2.87486180476947,4.05488632560951,162137.986435772,0.0001793460309302,0.0002599454657537,4.05488632695662,0.0006751891766772,0.0009952871426233,17.5058307599772,2.04672953370706,5.42932877335964,114584.082802282,0.0001813290139793,0.0019072938773025,5.42932877421359,0.0006455214488573,0.0039198193298289,22.0208510883275,105.994155023266,67.6223040172686,126.63326039123,21.2892425899435,14.5120854848672,13.3978744500971,178.184164897842,136.482466401736,181.951807719576,32.2982435792316,33.5871864588003,26.288273534154,226.285088512563,217.277994141836,225.024050110984,18.1113048358866,22.6191108699345,17.6027531462966,101.032974432447,0.964604804128473,0.756396085055992,0.960269934829025,1593.43623583696,0.542897391179672,0.854538354553883,0.505189215154189,1538.86587279654,0.833683707424687,0.853333111446426,0.783785689999296,0.0476081129466847,2637.13482007096,0.667820666479715,37378.4328433857,0.2845712205736,16470.5710424058,21.1927690488258,3.16922035160031,2.05629778116556,126.087046522732,56486.1387058625,943.35112169158,1.8921371478992,353.371987185334,185.343816529097
5,0.125000835078005,1.92888516597864,4687.52252149091,0.0001145171347131,0.0018551336260711,1.92888516777583,0.0003510067893718,0.005593760701186,7.01788724830448,3.96457537116277,5.46587144598462,135403.920816855,0.0003465313191114,0.0004667808288686,5.46587144821068,0.0011976899329262,0.0016391583711471,20.764657213232,2.206578764408,6.46538522356333,95859.5157282891,0.0002886605481228,0.0040964901910939,6.46538521973704,0.000882363653279,0.0078491366282502,21.7049144066239,110.83562804505,67.8524138750116,119.12563194159,12.4289350562139,12.5847343926118,9.08738076000132,166.870846960504,125.004011260565,167.175519274615,26.4000311577684,30.9105227498281,22.7275298919007,227.609160055038,215.210101443342,225.94949672882,16.5158012297663,21.7541444104516,16.1957727525872,117.467988229799,0.955022857534164,0.801267943635756,0.945683098199842,1141.82579652632,0.538726258241151,0.881854575808186,0.474743464663172,968.318054559026,0.884516448805853,0.878226502078045,0.81179791507272,0.0641706201222538,2255.80915218162,0.691361256003358,23166.7853848883,0.244468123874388,9641.31819794253,14.0549840368925,3.40450962462623,2.08835091835939,158.648051379669,35063.9127350124,705.898923106951,1.72880199857917,254.958967252424,153.006666466524
55,0.0906226176696276,1.66268484077039,3924.34146916077,9.33670678642708E-05,0.0020216428049394,1.66268484081268,0.0002732341457204,0.0056224972341634,5.83504198961894,2.71181068171853,3.95229909482608,102805.924957939,0.0002403626548677,0.0003455212178388,3.95229909492493,0.0008862299216082,0.0012951798021453,16.3517120256551,1.99985807790085,5.2495941415842,106660.374369907,0.0002095664166365,0.0014630357605041,5.24959414302826,0.0007390064222088,0.0038706813466333,20.5980490566254,114.051899258245,68.3114141812696,126.775664923494,20.0575770770324,15.255190110771,14.054779613497,176.742537193677,134.459778172253,179.823556475267,27.9914944197416,32.1517933937935,24.5966051291334,223.380017225624,215.122635479392,223.259498715985,17.4942794735317,22.6909308885622,17.2389524339661,120.929518927013,0.96016078143205,0.761625504789202,0.955028299933165,1554.26057117503,0.557682518593919,0.855650325050273,0.509895573048291,1495.16998414958,0.825243606729818,0.867318342399685,0.76926435699447,0.053263889896106,2236.57493333333,0.648305309341037,25363.04992,0.298430800762857,13812.72544,17.31808,3.07708747752069,1.8158041760691,132.189517958551,41412.3502933333,785.199558237393,1.84454037515707,292.423551658706,158.02552922494
5,0.093302426541172,1.7097878841422,3420.13233709692,9.65789112302583E-05,0.0020061812805191,1.70978788376364,0.0002877891093887,0.0057283179608469,5.91582909341355,2.44605663527383,3.72999084627852,96819.898654031,0.0002241156857817,0.0003625587264901,3.72999084546103,0.0008352763168094,0.0013678203205368,15.7519653653482,2.12506631045943,5.12822987404257,77125.6114035299,0.0002510629155845,0.001586101449868,5.12822987529127,0.0008794629308953,0.0038213692824844,20.1156748283287,102.885451716897,70.2036647776689,120.567566281429,22.0390163569745,16.3276576919255,16.1422015482324,176.811648065311,137.302844465434,180.575984871162,32.0906918448634,33.0554268468235,27.2912489206605,224.426085179495,217.413365031659,223.731741849495,19.532734110143,23.7334461624354,19.1299519764857,119.364665909408,0.959246473752374,0.759477804811132,0.954510230386175,1677.43307222955,0.571549717449368,0.846720285728709,0.530921697866558,1661.93698096981,0.799333342288845,0.8757784712877,0.733679578000523,0.0531786264345802,1941.10134092797,0.60851018561826,23398.5659190697,0.33831118794716,12097.1817966061,17.24718167794,2.86633940073112,1.63932907380741,128.434662994185,37436.8490566038,738.164141660045,1.78132686355213,273.266884025825,154.654488135886
10,0.0918813605809883,1.7661230159802,4619.48608943711,8.34257160894147E-05,0.0017682278484548,1.76612301623843,0.0002599892483122,0.0053093213314806,6.63191662176367,3.08674171639759,4.27389516445967,175584.489556873,0.0002039661149933,0.0002926059864324,4.27389516247283,0.0007720117646845,0.0011221198064052,18.4199676376423,1.53162363819271,4.44079210532133,81901.7401627009,0.0001747314184398,0.0013057019115875,4.44079210538788,0.0006344310051636,0.0034435707986001,18.4491695726558,101.13790046372,65.3553514537817,119.652772466506,22.1891762858957,15.5709539536481,15.4066137224456,176.206488500674,134.125913330285,178.147577950502,32.2638021696939,33.2821231339995,26.6089638990619,224.196331272577,215.112405495235,222.761094620745,19.0390470432217,23.4961535578647,18.5865450332728,99.1928108923843,0.962056411102389,0.765394372296956,0.957609789752902,1555.363540082,0.531146929063644,0.8587176907443,0.488355064862876,1496.23828708695,0.841119023460506,0.853537021590344,0.794302151284901,0.0507974349155877,2561.66683137739,0.685375938854483,37440.7262507721,0.26382662622993,12921.9047560222,22.5756639901174,2.76298963885664,1.69209788200144,124.340353160103,52924.2978381717,887.85934626558,1.86400497721949,330.941933497474,176.3933015628
5,0.0958161502628064,1.74221519420488,3815.21699092208,9.89212799932565E-05,0.0020178566515262,1.7422151944536,0.0002952716419782,0.0057790117043504,6.1538843038245,2.88051092833816,4.18958150508622,123591.080559609,0.0002520502570937,0.0004199007366115,4.18958150476994,0.0009066772379637,0.0014833428351337,17.1170034367844,2.16333669095578,5.56774635511657,84375.0734352236,0.0002773642689693,0.0019140554218575,5.56774635568531,0.0009212924725197,0.0044847185286326,21.0165001573096,101.674911686181,65.1570814930365,121.571544642439,21.7814082174785,15.3043688329332,14.9164140467471,174.482367098331,132.502686535614,177.875033949591,31.234937291742,32.877327517641,25.4483909472916,225.309106507437,217.143349346827,224.574198994642,16.9137748538785,21.4897445618777,16.2992526836299,106.845946289583,0.959067639880304,0.76409979674454,0.954368497899098,1407.44070904335,0.556908895205376,0.864170523059465,0.513607542443837,1338.33178375197,0.827148186859497,0.879516833361314,0.762785121182151,0.0537541661567353,2140.69370744306,0.640698525118394,27264.6797370275,0.30554730872487,11794.9443531345,18.8119276825546,2.71971442111756,1.55029523835353,129.968640301718,41200.3177976051,775.311610106154,1.82152949156827,290.251866088059,158.137754005085
20,0.117525579474559,1.96993041757715,3290.72862663797,0.0001385896337799,0.002526241057884,1.96993041740928,0.0004094533168929,0.0072488703334129,6.7226145021742,2.22147270374968,3.55516463784213,66329.130469503,0.0002832757886493,0.0004882292297041,3.55516463700288,0.0010156084809045,0.0017607661017873,14.3067710264378,2.1385761437452,4.83112087938438,67205.8610238055,0.0003007505352291,0.0020590070203151,4.8311208791071,0.0010429797360475,0.0045944468975792,18.7789303512765,92.4090704345564,61.7961998888573,116.892895448633,23.3818930256363,15.5379520755832,16.621876481303,177.29545659768,136.13708604061,180.56183555592,33.0069968606035,34.1620044939118,26.9375554647049,227.347032039161,220.240783560754,226.67851941837,17.1619677030676,21.3717279255375,16.3019520595228,100.108406655998,0.955469237457997,0.773745296169744,0.950157338228803,1824.35535313333,0.58461400975662,0.831443692171292,0.549920356945772,1895.67824400823,0.772161094118671,0.875217659603698,0.70482817239546,0.0583983269430242,1642.00489616748,0.571180704001059,16746.8146209691,0.370420969055917,10856.458213743,11.2777308796218,2.54884516460661,1.3700807952567,160.11317220473,29245.2777308796,645.348455894712,1.76245324116269,240.857322805753,135.599857683391
20,0.0806644149604816,1.60239171195381,3475.70325837509,8.40657939449405E-05,0.0019551135222975,1.60239171192141,0.0002454187368518,0.0054051365686304,5.52798145283569,3.13830889110257,4.37045066258536,137876.662441016,0.0002375356337126,0.0003353834255888,4.37045066253898,0.000868677972868,0.0012443156149011,17.8063779092435,1.75261159168445,5.16972065961395,83230.3717360339,0.0002080777442356,0.0016287829087445,5.1697206625126,0.0007271107586474,0.0041050577788677,20.0197806989212,110.280661926131,63.079868476472,122.126044572525,20.0056183128704,14.6720465276404,14.2742578245375,177.358371278185,131.632086399381,177.788010814866,30.2465835602665,33.6282381541842,26.1472303667049,226.366455938874,217.871266631157,225.196551681826,16.7275184240025,22.4568923741098,16.8083588954408,103.195782800804,0.962580506320904,0.751100312701199,0.958251457811179,1431.2024627805,0.533316928401372,0.865375111511628,0.489394014536656,1337.02861688323,0.846187966294584,0.873378168584258,0.793630791355224,0.0492961104751578,2075.59328897888,0.681440092229143,28949.3115417992,0.269263797295699,11669.2775527914,17.2272201330634,3.29786532188009,2.1153591122065,123.868014349999,42694.1823835696,799.800493472111,1.84991421565253,299.102765943006,162.142830590821
80,0.0892455058959638,1.69121531666706,3122.5054938543,9.96257968715342E-05,0.0020708090327091,1.69121531716273,0.0002962646007315,0.0059486332381689,5.86891165425255,3.24165860098665,4.48464081638227,119231.121221608,0.0002687971357004,0.0003798857027705,4.48464081769041,0.0009714189540932,0.0013925911476338,17.9836068447005,1.64179609082466,4.76129653723597,65113.2914884042,0.0002253234040759,0.0024536155788017,4.76129653665008,0.0007733212722447,0.0052095616571075,18.0089274521663,103.119884399018,59.7175055986375,119.088058202303,20.9596900025137,14.5086185108805,14.3391969338265,177.315738621612,130.227451801542,177.250177820835,32.1901974422827,35.4156560492144,27.5488648490871,225.946756397924,217.041587750081,224.627722771256,17.8670862179944,23.2375606292878,17.5490443766686,92.8846725997905,0.96088203622835,0.764142652272852,0.95590242450682,1481.83586738092,0.524513135167674,0.862509427118967,0.481712046389946,1416.15406203469,0.839416286334497,0.866327313690258,0.790654708817405,0.0517882195723765,1780.10932304828,0.679784357346445,24035.1868599548,0.268427423081178,9792.28381433701,13.8949328368134,3.33094189594664,2.07827482149929,135.670490015853,35607.5799973401,719.239169334638,1.77059933611126,266.024325333784,151.777350656736
85,0.090838377924902,1.6630835788783,4117.01126524894,8.04744814346481E-05,0.001637022892544,1.66308357933523,0.000246073412505,0.0048413467138563,5.91660385565654,4.07441058589116,5.44933833892542,192353.29545328,0.0002514703699761,0.000346805306183,5.44933833981672,0.0009148364049728,0.0012832059520499,21.9137124239462,1.74288057233823,5.08724369228507,99636.29402346,0.000184943320545,0.0026649239742918,5.08724368818911,0.00063884475201,0.0053755895935431,18.8744299646406,100.668269553478,55.1497961344539,114.022986712491,20.1840115417048,12.7728238964314,13.6523489346886,171.242541077505,119.5317123678,169.835874768084,32.2075782300922,36.105744339388,27.6545677938873,226.57072635581,217.924983709882,225.115258723867,17.1583446962264,23.1327170389003,16.8450838554717,81.8900357858629,0.961889040673164,0.763582438612404,0.95656688439657,1139.90866061948,0.549770278714144,0.880293263645701,0.502427914826244,1067.62604233036,0.866258622825578,0.87938451942781,0.81775916366134,0.0537925579696509,2409.54823449907,0.697831388883804,30962.635749282,0.248376053146545,11763.9969589458,19.2986991045785,3.1632021844882,1.90248664876462,132.438167143512,45136.1809427268,880.667176943833,2.2269572383371,344.858033525984,157.142115350334
70,0.0863531614507903,1.6376196621046,3685.65590440405,8.45367520252543E-05,0.0017636378689477,1.63761966286627,0.0002549213088881,0.0051503001373117,5.75440717779586,3.02193025300144,4.37077059262891,132905.631634942,0.0002282876906231,0.0003402812566862,4.37077059251211,0.0008397066980454,0.0012717371200487,17.9102120807213,1.89543285140494,5.11335910617839,92666.923415474,0.0002112064944774,0.0020431769109261,5.11335910484719,0.0007421597705951,0.0043796672002343,19.7408479032282,98.0056594808874,57.3972437365559,114.713390204389,21.9784108816906,14.31908589673,14.9658918353706,174.17394951454,126.996235953686,174.276129346002,34.5460850478465,36.8149903459091,29.0881558578325,228.752639734978,221.276867247395,227.409813544016,16.5826368218936,21.8225689780233,16.460265610485,88.6756881168921,0.961505258474694,0.750851095265076,0.957193722657799,1466.86616133482,0.563415890115094,0.85655981440375,0.526958545939329,1491.28490804328,0.830458370081778,0.877122847326632,0.772093470656699,0.0518335614093962,2185.24105049242,0.646746273447191,27338.4413006097,0.301420165143412,12938.5005471315,18.5984055025793,3.04338886588266,1.82718681040779,125.393325010053,42462.1828982336,848.851524180787,2.232270426026,331.392643703343,153.058295828133
20,0.0809789811897201,1.59158473414701,3330.04399419212,9.03599011307212E-05,0.002038601625317,1.59158473510773,0.0002595956539802,0.005582869959168,5.49064221345483,3.06474720969328,4.3449212494945,138009.702301404,0.0002535581236323,0.0003628706005961,4.34492124935214,0.0009204492023607,0.00134268091543,17.9153101294087,2.19276407757579,5.86806479867096,102172.860569272,0.0002353745510214,0.0019567542723635,5.8680647992122,0.0007995150756703,0.0043982663187968,22.0516673344821,107.259454946625,67.1254956511987,123.563595423795,21.2576875144738,14.9631735736041,14.4175517029714,177.411805491449,132.372198941594,177.8516147952,31.1426369665065,32.8458397806984,25.9096258623311,226.885872695119,219.160960819211,225.534111069444,17.2480858998752,22.1773484667608,16.9020704782802,115.387472971939,0.961224507614558,0.74853626368746,0.95697479600617,1504.82026029626,0.535443076144105,0.859655679149049,0.49222671740186,1397.02528363533,0.834938147168107,0.873912950255715,0.776167250421906,0.0497244969190104,2048.27779420461,0.664297650196561,28941.1290656416,0.285977852884429,12252.8459491425,18.8925192193968,3.00980964489581,1.83326451100457,115.762431585287,43242.2528089888,785.96677133164,1.7798738042212,290.08390722327,165.707120764348
30,0.112566989673377,2.00178271498411,5012.67851432328,0.0001096954124011,0.0021198824174962,2.00178271539634,0.0003302320024867,0.0061860858276661,7.31537314916529,2.3209571061299,3.57188761706513,104648.2483085,0.0002226551850079,0.0003456828474343,3.5718876183698,0.0008340998059343,0.0013159528601461,15.3391694176788,2.69674187368387,6.1293685082593,151312.824767049,0.0002433913883191,0.0014395590100646,6.12936850939914,0.0008499225808965,0.0035384070556809,24.0915839625792,102.045200174203,72.512175169464,125.794372336703,21.7426891234969,15.736177275477,15.1894616486838,179.666655188261,140.616850791126,183.610112960833,30.6859715039993,31.3989254017927,25.2905984773668,223.713611646559,216.554000134536,223.585917893601,19.3343618246221,23.082596899232,18.391885391746,111.252737930071,0.95968368791901,0.782521951413669,0.955011947966971,1774.93857267436,0.583301728775753,0.842786845238842,0.546625661804954,1720.13848641216,0.80044452246102,0.873031910658618,0.736835297432188,0.0551062838993375,2386.21508261545,0.600265545079924,27365.143623782,0.344628171020739,16855.8799604576,16.7106340912301,2.55283279833061,1.3617548473507,153.043134804527,46607.238666855,825.532796895268,1.87690612902998,307.212994101385,166.186289681036
40,0.111335642261678,1.7500235448558,5142.86095301014,9.16020867182928E-05,0.0015146205768551,1.75002354478016,0.0002754073171699,0.0044869277949132,6.15010700585508,4.36256586379562,5.94889003581608,207679.347082707,0.0003092560448098,0.0004377432185768,5.94889003702884,0.0010776560600065,0.0015494869974423,23.0952798524963,2.71534083987062,7.07239566498563,129236.356788243,0.0002704988946997,0.0060158061623502,7.07239566257908,0.0008306968954228,0.0095295605380506,23.5850327585911,106.943822274753,58.8323366783881,121.015157474296,17.2457632217113,11.5427708225898,10.3933772411885,170.777594577813,121.298806207995,171.508840372732,28.718615990542,34.0165116730801,24.0494346534244,229.214206928906,216.326855651858,228.043257238635,13.4321726274843,19.3664447282917,12.9408765277565,106.116670599144,0.956516134851527,0.777376613390491,0.94849043422341,1032.37690867657,0.569918053125423,0.889205408699353,0.509720622994356,852.847593744506,0.891165941457541,0.884934176113359,0.80562555775213,0.0626526283527314,2811.49628397116,0.67129263692166,29854.7485302274,0.266054734725608,12346.2902939545,21.4382695507488,3.37172618992422,1.99648879206514,136.474887752292,45012.5351081531,836.276125803129,1.99576624773475,317.536407803131,159.677306116512
40,0.0865355591499141,1.57253920416788,4727.77136262788,7.76712480334484E-05,0.0016612654790823,1.57253920387958,0.0002253055408533,0.0045741579079178,5.5500923996394,1.83422649385757,3.07787463915528,92205.8683711518,0.0001586599934518,0.0002979807935162,3.07787463865597,0.0006016686653081,0.0011191190876745,13.5186792806858,3.44001884672137,6.97932476738675,203817.348879318,0.0002538305120959,0.0013063921764231,6.97932476969223,0.0009225015130167,0.0032035590004323,27.8958730770125,134.341209014105,88.4772197896312,140.469506224603,18.0528635659902,17.406258858884,13.9847166163612,185.032840192837,147.062395154553,186.141184590592,23.515167742682,27.641030561182,21.3890351962881,221.598365436422,212.669297085809,221.39699966678,16.5095639905234,21.5329232905864,16.4360500304889,188.892884403328,0.96036389103244,0.761115446939082,0.955450116831803,1789.93231812938,0.643121932246213,0.838651485937449,0.60323448973922,1755.1768563816,0.767714856135277,0.881883037110099,0.690651686180955,0.0541920150286076,2826.20413284133,0.529193074508347,26938.5520295203,0.416614910463046,22319.9238376384,23.4240590405904,3.17776103933726,1.90321892757048,125.163488381043,52084.68,900.500189906273,1.96128124496821,341.486755020325,172.830265097353
75,0.103386455373396,1.68908448230604,5160.91679377595,8.40444819037589E-05,0.0014599906961279,1.68908448155199,0.0002533557330803,0.0043149524678634,5.95122385680275,4.34234272094898,5.84326100957992,217905.29712616,0.0002852877427272,0.0004039281809956,5.84326101026044,0.0010008683644971,0.0014438040515508,22.970388187625,2.51060891965035,6.48962035173786,144430.276431202,0.0002436591418584,0.0074375200491466,6.48962034814121,0.0007775435825231,0.0109172108286904,22.518547666153,107.395749411702,61.6795566898012,123.700742829993,18.8272922346544,11.9732038366377,10.920473251026,171.348362064994,124.384100922529,174.200047485396,29.565832668494,33.7840556476241,24.3096705112716,226.80944685494,213.39843480227,226.179235386763,14.8027122767708,20.735214640821,14.0512902436232,111.251289979637,0.959345649746209,0.764599540070249,0.952487149722665,1139.31574084749,0.582659041155085,0.88317341238731,0.526935610401213,984.191852042391,0.889335860225005,0.872517211339411,0.811223603762431,0.0600681104451227,2886.56206123973,0.6703952593689,31330.1980582524,0.269536630185977,13817.6636295743,23.2362957430919,3.46330618614188,2.11711983123817,130.131324428958,48034.4237490665,912.366009899915,2.42552699147719,363.188299538132,154.250030223018
